"","grid_id","zscore","bin","surveyed","num_times_","midx","midy","abun_std","trans_len"
"10865",10865,-0.216378288982612,"0",1,17,-87.4095451307,44.5034435454,1.441,10.12083082
"10866",10866,-0.272852799005511,"0",1,17,-87.3645790284,44.5034435454,0.697,5.061235093
"10867",10867,-0.255159990684796,"0",1,17,-87.3196129261,44.5034435454,0.5,5.059900424
"10868",10868,-0.260241486828916,"0",1,17,-87.2746468238,44.5034435454,1.638,5.062616537
"10869",10869,-0.249032970400052,"0",1,17,-87.2296807215,44.5034435454,0.081,5.062504788
"10889",10889,-0.248504948976682,"0",1,4,-86.3303586754,44.5034435454,0.817,5.198929883
"10890",10890,-0.204557952109213,"0",1,5,-86.2853925731,44.5034435454,0.904,4.646765063
"10897",10897,-0.231075650514843,"0",1,20,-83.1827315142,44.5034435454,0.31,4.212280679
"10898",10898,-0.234176739024195,"0",1,20,-83.1377654119,44.5034435454,0.429,7.306969974
"10899",10899,-0.0897628368847212,"0",1,20,-83.0927993096,44.5034435454,9.731,7.309433315
"10900",10900,-0.21110255645223,"0",1,20,-83.0478332073,44.5034435454,5.897,7.311908672
"10901",10901,-0.209252295512439,"0",1,20,-83.002867105,44.5034435454,0.118,2.750893207
"10909",10909,-0.212079068900411,"0",1,20,-82.6431382865,44.5034435454,0.28,3.562243179
"10910",10910,-0.247641748736738,"0",1,20,-82.5981721842,44.5034435454,0.844,4.505855518
"10911",10911,-0.248757480961772,"0",1,20,-82.5532060819,44.5034435454,0.159,4.556077039
"10912",10912,-0.220957060884383,"0",1,10,-82.5082399796,44.5034435454,0.045,2.227800443
"10958",10958,-0.101742854494229,"0",1,17,-87.454511233,44.4584774431,20.07,3.027575412
"10959",10959,-0.188205014409123,"0",1,17,-87.4095451307,44.4584774431,1.888,7.093026662
"10960",10960,-0.260771408415489,"0",1,17,-87.3645790284,44.4584774431,0.662,5.061253855
"10961",10961,-0.269574679423451,"0",1,17,-87.3196129261,44.4584774431,2.034,5.059917468
"10962",10962,-0.269385715136766,"0",1,17,-87.2746468238,44.4584774431,0.662,5.062632589
"10963",10963,-0.251700626460728,"0",1,17,-87.2296807215,44.4584774431,0,5.062519333
"10982",10982,-0.219891701846307,"0",1,4,-86.3753247777,44.4584774431,0,1.94491397
"10983",10983,-0.217913486611446,"0",1,4,-86.3303586754,44.4584774431,0,3.253700779
"10984",10984,-0.153020309668881,"0",1,5,-86.2853925731,44.4584774431,1.653,5.202869396
"10991",10991,-0.199697403494766,"0",1,20,-83.1827315142,44.4584774431,4.197,4.117131166
"10992",10992,-0.209143078957691,"0",1,20,-83.1377654119,44.4584774431,1.625,7.062205492
"10993",10993,-0.223935696269716,"0",1,20,-83.0927993096,44.4584774431,2.21,7.061773515
"10994",10994,-0.232755398954781,"0",1,20,-83.0478332073,44.4584774431,0.547,7.061351371
"10995",10995,-0.195764764824789,"0",1,20,-83.002867105,44.4584774431,4.368,1.54585067
"11002",11002,-0.172394583386505,"0",1,10,-82.6881043888,44.4584774431,0.583,1.714946699
"11003",11003,-0.245754646084521,"0",1,20,-82.6431382865,44.4584774431,0.831,7.055125731
"11004",11004,-0.273760649165454,"0",1,20,-82.5981721842,44.4584774431,0.739,7.054800646
"11005",11005,-0.273855131308797,"0",1,20,-82.5532060819,44.4584774431,0.731,7.054485402
"11006",11006,-0.245396509814758,"0",1,20,-82.5082399796,44.4584774431,0.076,4.844391641
"11043",11043,-0.156156297774634,"0",1,17,-87.454511233,44.4135113408,0.814,5.059567734
"11044",11044,-0.265602321483788,"0",1,17,-87.4095451307,44.4135113408,0.07,5.060896689
"11045",11045,-0.275075183333699,"0",1,17,-87.3645790284,44.4135113408,1.185,5.061273679
"11046",11046,-0.264238492284234,"0",1,17,-87.3196129261,44.4135113408,0.465,5.059935566
"11047",11047,-0.280937184140214,"0",1,17,-87.2746468238,44.4135113408,0.035,5.062649705
"11048",11048,-0.254951401832431,"0",1,17,-87.2296807215,44.4135113408,0.395,5.062534941
"11067",11067,-0.18404960340047,"0",1,4,-86.3753247777,44.4135113408,0.481,5.198093685
"11068",11068,-0.0307032814570661,"0",1,5,-86.3303586754,44.4135113408,14.429,2.273191768
"11069",11069,-0.0308090236157198,"0",1,5,-86.2853925731,44.4135113408,20.073,2.929306396
"11078",11078,-0.156160889265272,"0",1,20,-83.1827315142,44.4135113408,6.332,5.242795998
"11079",11079,-0.203712409675131,"0",1,20,-83.1377654119,44.4135113408,10.573,7.065108165
"11080",11080,-0.222982658997739,"0",1,20,-83.0927993096,44.4135113408,1.32,7.064679104
"11081",11081,-0.237425682067193,"0",1,20,-83.0478332073,44.4135113408,0.264,6.479445257
"11091",11091,-0.24509347143265,"0",1,20,-82.5981721842,44.4135113408,0.159,6.068939463
"11092",11092,-0.269907420884788,"0",1,20,-82.5532060819,44.4135113408,1.576,7.351546999
"11093",11093,-0.21700273170938,"0",1,20,-82.5082399796,44.4135113408,1.659,6.465336945
"11135",11135,-0.156578714913329,"0",1,17,-87.454511233,44.3685452385,0.993,7.649226951
"11136",11136,-0.267952051309524,"0",1,17,-87.4095451307,44.3685452385,1.333,4.318006253
"11137",11137,-0.266555358755765,"0",1,17,-87.3645790284,44.3685452385,0.602,4.597096552
"11138",11138,-0.274988917028908,"0",1,17,-87.3196129261,44.3685452385,1.903,3.854904091
"11139",11139,-0.273259483013811,"0",1,17,-87.2746468238,44.3685452385,0,4.88465656
"11140",11140,-0.220347527106379,"0",1,17,-87.2296807215,44.3685452385,0,5.062551612
"11159",11159,-0.0690930451680977,"0",1,4,-86.3753247777,44.3685452385,0.962,5.198092051
"11160",11160,0.0794147208984779,"0",1,5,-86.3303586754,44.3685452385,27.489,5.20202395
"11170",11170,-0.213944798944473,"0",1,20,-83.1827315142,44.3685452385,0.844,3.779453866
"11171",11171,-0.231177957952888,"0",1,20,-83.1377654119,44.3685452385,0.506,7.333081242
"11172",11172,-0.26370857069766,"0",1,20,-83.0927993096,44.3685452385,1.298,7.391029327
"11173",11173,-0.237825141752699,"0",1,20,-83.0478332073,44.3685452385,2.116,7.334995951
"11183",11183,-0.220432331805928,"0",1,10,-82.5981721842,44.3685452385,0.103,3.888936207
"11184",11184,-0.257678145200839,"0",1,20,-82.5532060819,44.3685452385,0.117,7.063236229
"11185",11185,-0.251150661471651,"0",1,20,-82.5082399796,44.3685452385,5.384,7.06293801
"11186",11186,-0.190771888138877,"0",1,20,-82.4632738773,44.3685452385,0.121,5.505754342
"11218",11218,-0.0366903028645707,"0",1,17,-87.454511233,44.3235791362,18.715,10.12010479
"11219",11219,-0.196145622369174,"0",1,17,-87.4095451307,44.3235791362,1.72,5.06086263
"11220",11220,-0.277219517195647,"0",1,17,-87.3645790284,44.3235791362,0.035,5.059525735
"11221",11221,-0.272828151489856,"0",1,17,-87.3196129261,44.3235791362,0.035,5.062228049
"11222",11222,-0.2283758540197,"0",1,17,-87.2746468238,44.3235791362,1.488,4.389494123
"11241",11241,-0.174763312329906,"0",1,4,-86.4202908801,44.3235791362,0.76,4.603200455
"11243",11243,0.193934214961586,"0",1,5,-86.3303586754,44.3235791362,30.373,5.202021754
"11257",11257,-0.229280377675386,"0",1,20,-83.1827315142,44.3235791362,1.679,4.919125149
"11258",11258,-0.26381537659883,"0",1,20,-83.1377654119,44.3235791362,0.449,7.073758678
"11259",11259,-0.275042319979493,"0",1,20,-83.0927993096,44.3235791362,0.511,7.017879171
"11260",11260,-0.272392712046625,"0",1,20,-83.0478332073,44.3235791362,0.482,7.12494879
"11261",11261,-0.216944738537,"0",1,10,-83.002867105,44.3235791362,0.3,2.333729572
"11271",11271,-0.213520748792734,"0",1,10,-82.5532060819,44.3235791362,0.039,2.584175837
"11272",11272,-0.253985125771928,"0",1,20,-82.5082399796,44.3235791362,1.527,7.065877448
"11273",11273,-0.277350970612472,"0",1,20,-82.4632738773,44.3235791362,0.47,7.065591984
"11274",11274,-0.217580773783613,"0",1,10,-82.418307775,44.3235791362,0.056,3.567931623
"11311",11311,0.0764348434744174,"0",1,17,-87.454511233,44.2786130339,26.538,9.519257941
"11312",11312,-0.157214871392762,"0",1,17,-87.4095451307,44.2786130339,0.395,5.060886192
"11313",11313,-0.280263485378988,"0",1,17,-87.3645790284,44.2786130339,0.07,5.059547543
"11314",11314,-0.251528590045021,"0",1,17,-87.3196129261,44.2786130339,0.07,5.062248923
"11315",11315,-0.22821515184737,"0",1,17,-87.2746468238,44.2786130339,4.695,5.062129889
"11334",11334,-0.234500902530789,"0",1,4,-86.4202908801,44.2786130339,0.289,5.197270464
"11335",11335,-0.0957005196514062,"0",1,5,-86.3753247777,44.2786130339,3.128,5.051706571
"11348",11348,-0.214376399064445,"0",1,20,-83.1827315142,44.2786130339,3.049,5.041165648
"11349",11349,-0.25407960791527,"0",1,20,-83.1377654119,44.2786130339,2.58,7.076654224
"11350",11350,-0.270938508623005,"0",1,20,-83.0927993096,44.2786130339,0.252,7.076235086
"11351",11351,-0.28027170121754,"0",1,20,-83.0478332073,44.2786130339,0.228,7.026878658
"11352",11352,-0.281023450445005,"0",1,20,-83.002867105,44.2786130339,0.255,7.120949528
"11353",11353,-0.218662033702855,"0",1,10,-82.9579010027,44.2786130339,0.371,3.839607097
"11363",11363,-0.209291114402758,"0",1,10,-82.5082399796,44.2786130339,0.698,1.145525633
"11364",11364,-0.248592187298804,"0",1,20,-82.4632738773,44.2786130339,0.256,6.785576264
"11365",11365,-0.218715036640073,"0",1,20,-82.418307775,44.2786130339,0.391,4.78449102
"11399",11399,0.111249448715283,"0",1,17,-87.4994773353,44.2336469316,14.232,5.059218981
"11400",11400,0.15484321639063,"0",1,17,-87.454511233,44.2336469316,26.956,5.060540934
"11401",11401,-0.15209640397516,"0",1,17,-87.4095451307,44.2336469316,2.952,5.060910818
"11402",11402,-0.253167649836051,"0",1,17,-87.3645790284,44.2336469316,1.151,5.059570407
"11403",11403,-0.2639221825,"0",1,17,-87.3196129261,44.2336469316,3.846,5.062270862
"11404",11404,-0.217709821267631,"0",1,17,-87.2746468238,44.2336469316,0,5.062150312
"11422",11422,-0.210451878727826,"0",1,4,-86.4652569824,44.2336469316,0.497,2.013394721
"11423",11423,-0.196687867713575,"0",1,4,-86.4202908801,44.2336469316,0.707,3.183561512
"11424",11424,-0.144163324228184,"0",1,5,-86.3753247777,44.2336469316,20.495,5.201191038
"11437",11437,-0.218168970331431,"0",1,20,-83.1827315142,44.2336469316,1.959,3.437319337
"11438",11438,-0.256605978269865,"0",1,20,-83.1377654119,44.2336469316,1.765,7.441536984
"11439",11439,-0.271513617321612,"0",1,20,-83.0927993096,44.2336469316,0.42,7.312570466
"11440",11440,-0.277116819213753,"0",1,20,-83.0478332073,44.2336469316,0.502,7.358039485
"11441",11441,-0.279852693451412,"0",1,20,-83.002867105,44.2336469316,0.382,7.318122487
"11442",11442,-0.274993024948183,"0",1,20,-82.9579010027,44.2336469316,0.087,7.36618599
"11443",11443,-0.205676314084507,"0",1,20,-82.9129349004,44.2336469316,0.085,5.659248843
"11512",11512,0.173554053449345,"0",1,29,-87.4994773353,44.1886808293,21.769,5.634939383
"11513",11513,0.0729025505969709,"0",1,29,-87.454511233,44.1886808293,36.962,4.945262633
"11514",11514,-0.115511274905208,"0",1,29,-87.4095451307,44.1886808293,1.467,4.564730215
"11515",11515,-0.272758316862168,"0",1,29,-87.3645790284,44.1886808293,0.298,4.927742708
"11516",11516,-0.266764862638829,"0",1,29,-87.3196129261,44.1886808293,0.632,5.040214589
"11517",11517,-0.197594500782563,"0",1,29,-87.2746468238,44.1886808293,0,5.027040373
"11535",11535,-0.246558156946171,"0",1,4,-86.4652569824,44.1886808293,1.058,5.196459409
"11536",11536,-0.272121589374425,"0",1,5,-86.4202908801,44.1886808293,0.078,2.57907911
"11537",11537,-0.112184433126125,"0",1,5,-86.3753247777,44.1886808293,0.229,2.621704094
"11550",11550,-0.230565995054025,"0",1,20,-83.1827315142,44.1886808293,1.668,5.040292348
"11551",11551,-0.264715010920223,"0",1,20,-83.1377654119,44.1886808293,0.756,7.013835994
"11552",11552,-0.25918985949432,"0",1,20,-83.0927993096,44.1886808293,0.912,7.199722284
"11553",11553,-0.260997343975656,"0",1,20,-83.0478332073,44.1886808293,0.955,7.013817288
"11554",11554,-0.264838248498495,"0",1,20,-83.002867105,44.1886808293,0.595,7.084079647
"11555",11555,-0.256108920037498,"0",1,20,-82.9579010027,44.1886808293,2.079,7.083697023
"11556",11556,-0.252070835389422,"0",1,20,-82.9129349004,44.1886808293,2.991,7.050525545
"11557",11557,-0.234404481227391,"0",1,20,-82.8679687981,44.1886808293,1.046,7.112358467
"11558",11558,-0.215291046895806,"0",1,10,-82.8230026958,44.1886808293,0.066,1.510146762
"11627",11627,0.00651103254834992,"0",1,17,-87.4994773353,44.143714727,20.793,10.47315706
"11628",11628,-0.0462887271893137,"0",1,17,-87.454511233,44.143714727,0.539,5.235140545
"11629",11629,-0.276779969833141,"0",1,17,-87.4095451307,44.143714727,0.148,4.765343592
"11630",11630,-0.28298703585882,"0",1,17,-87.3645790284,44.143714727,0,4.788952213
"11631",11631,-0.23030297114715,"0",1,17,-87.3196129261,44.143714727,0.231,5.160171981
"11632",11632,-0.156076165436141,"0",1,17,-87.2746468238,44.143714727,12.29,1.009889157
"11650",11650,-0.204875969732519,"0",1,4,-86.4652569824,44.143714727,0.625,5.196467349
"11651",11651,-0.210070257579858,"0",1,5,-86.4202908801,44.143714727,1.631,3.677698406
"11665",11665,-0.233334663908738,"0",1,20,-83.1827315142,44.143714727,1.358,4.609549536
"11666",11666,-0.188143395619987,"0",1,20,-83.1377654119,44.143714727,0.405,7.329165837
"11667",11667,-0.247248138159675,"0",1,20,-83.0927993096,44.143714727,3.808,7.028098016
"11668",11668,-0.238103909851825,"0",1,20,-83.0478332073,44.143714727,3.447,7.213291205
"11669",11669,-0.223150737673659,"0",1,20,-83.002867105,44.143714727,1.465,5.913472257
"11670",11670,-0.221222311605699,"0",1,20,-82.9579010027,44.143714727,1.849,5.47743434
"11671",11671,-0.220079030436838,"0",1,20,-82.9129349004,44.143714727,2.383,5.207266152
"11672",11672,-0.236410962636196,"0",1,20,-82.8679687981,44.143714727,0.802,7.059587949
"11673",11673,-0.216584318563919,"0",1,20,-82.8230026958,44.143714727,0.237,6.770540158
"11737",11737,-0.123648968446324,"0",1,17,-87.5444434376,44.0987486247,1.734,4.512049722
"11738",11738,-0.11899068253178,"0",1,17,-87.4994773353,44.0987486247,14.274,5.960446487
"11739",11739,-0.216767377133508,"0",1,17,-87.454511233,44.0987486247,0.236,5.235198342
"11740",11740,-0.263141677837605,"0",1,17,-87.4095451307,44.0987486247,0.415,5.241203761
"11741",11741,-0.267561798978327,"0",1,17,-87.3645790284,44.0987486247,0.381,5.24294326
"11742",11742,-0.245382735342844,"0",1,17,-87.3196129261,44.0987486247,0.73,5.23994931
"11760",11760,-0.0221782303649055,"0",1,4,-86.5102230847,44.0987486247,17.837,4.569126395
"11778",11778,-0.11174980904094,"0",1,10,-83.1827315142,44.0987486247,1.707,3.222280839
"11779",11779,-0.189868721715807,"0",1,20,-83.1377654119,44.0987486247,17.819,7.200412835
"11780",11780,-0.141578314998991,"0",1,20,-83.0927993096,44.0987486247,1.186,5.197066822
"11781",11781,-0.185646504109921,"0",1,20,-83.0478332073,44.0987486247,2.309,2.366032438
"11862",11862,-0.214807999184417,"0",1,17,-87.5444434376,44.0537825224,2.631,9.48012002
"11863",11863,-0.19437510916132,"0",1,17,-87.4994773353,44.0537825224,3.943,5.059425449
"11864",11864,-0.235943144312773,"0",1,17,-87.454511233,44.0537825224,1.714,4.509653246
"11865",11865,-0.24574053178547,"0",1,17,-87.4095451307,44.0537825224,4.709,4.831962993
"11866",11866,-0.24810669328831,"0",1,17,-87.3645790284,44.0537825224,3.287,5.087622146
"11867",11867,-0.194937919004192,"0",1,17,-87.3196129261,44.0537825224,1.172,2.460215114
"11881",11881,-0.22244114312648,"0",1,12,-86.6900874939,44.0537825224,0,4.010551888
"11882",11882,-0.222266233433662,"0",1,12,-86.6451213916,44.0537825224,0,3.010639621
"11884",11884,0.0843557583709986,"0",1,12,-86.555189187,44.0537825224,0.069,3.633180933
"11885",11885,-0.130476090636312,"0",1,13,-86.5102230847,44.0537825224,6.724,2.048673882
"11902",11902,-0.0490000296062013,"0",1,10,-83.1377654119,44.0537825224,2.609,1.341464866
"11978",11978,-0.212805209140294,"0",1,17,-87.58940954,44.0088164201,0,2.941998762
"11979",11979,-0.270938508623005,"0",1,17,-87.5444434376,44.0088164201,0.865,7.529212373
"11980",11980,-0.255472192549754,"0",1,17,-87.4994773353,44.0088164201,0.067,5.234416823
"11981",11981,-0.268510728331028,"0",1,17,-87.454511233,44.0088164201,1.908,5.240406977
"11982",11982,-0.260151112604849,"0",1,17,-87.4095451307,44.0088164201,0,5.242139052
"11983",11983,-0.241833513079671,"0",1,17,-87.3645790284,44.0088164201,0,5.239146371
"11998",11998,-0.25669616827487,"0",1,12,-86.6900874939,44.0088164201,0,4.995754396
"11999",11999,-0.256393129892762,"0",1,12,-86.6451213916,44.0088164201,0.033,4.99563259
"12001",12001,0.274539298541467,"0",1,12,-86.555189187,44.0088164201,51.09,4.996109664
"12002",12002,0.0557547696408756,"0",1,13,-86.5102230847,44.0088164201,2.91,4.995379067
"12117",12117,-0.247490229545685,"0",1,17,-87.58940954,43.9638503178,0.953,7.896584573
"12118",12118,-0.27341558394629,"0",1,17,-87.5444434376,43.9638503178,0.428,5.026064438
"12119",12119,-0.277494747787124,"0",1,17,-87.4994773353,43.9638503178,0.973,4.660847211
"12120",12120,-0.271829927105845,"0",1,17,-87.454511233,43.9638503178,0.893,4.875234351
"12121",12121,-0.283664842539321,"0",1,17,-87.4095451307,43.9638503178,0,5.014625675
"12122",12122,-0.22244114312648,"0",1,17,-87.3645790284,43.9638503178,0,3.952250312
"12137",12137,-0.256388538402124,"0",1,12,-86.6900874939,43.9638503178,0.017,4.995743227
"12138",12138,-0.256085500020016,"0",1,12,-86.6451213916,43.9638503178,0.083,4.99562015
"12140",12140,0.296950364345534,"0",1,12,-86.555189187,43.9638503178,61.681,4.996096549
"12141",12141,0.123286413944546,"0",1,13,-86.5102230847,43.9638503178,7.376,4.995364034
"12249",12249,-0.20138307616987,"0",1,17,-87.6343756423,43.9188842155,2.522,1.32973351
"12250",12250,-0.262985576905126,"0",1,17,-87.58940954,43.9188842155,0.674,9.140221078
"12251",12251,-0.268436785784064,"0",1,17,-87.5444434376,43.9188842155,0.169,5.23364669
"12252",12252,-0.279967715191133,"0",1,17,-87.4994773353,43.9188842155,0.034,5.239621713
"12253",12253,-0.279704808357484,"0",1,17,-87.454511233,43.9188842155,0,5.241346403
"12254",12254,-0.255171793383055,"0",1,17,-87.4095451307,43.9188842155,0,5.238354923
"12270",12270,-0.256462002252332,"0",1,12,-86.6900874939,43.9188842155,0.017,4.995732597
"12271",12271,-0.25600744467917,"0",1,12,-86.6451213916,43.9188842155,0.05,4.995608245
"12273",12273,0.0785101972427923,"0",1,12,-86.555189187,43.9188842155,0.484,4.996083985
"12274",12274,-0.0755042490785453,"0",1,13,-86.5102230847,43.9188842155,10.841,4.995349525
"12275",12275,0.195979944151572,"0",1,13,-86.4652569824,43.9188842155,31.91,4.99475615
"12396",12396,-0.223192061089401,"0",1,17,-87.6343756423,43.8739181132,0.777,6.270850836
"12397",12397,-0.260952156863623,"0",1,17,-87.58940954,43.8739181132,1.609,4.992492704
"12398",12398,-0.263959153773482,"0",1,17,-87.5444434376,43.8739181132,3.295,4.812969257
"12399",12399,-0.265873444155988,"0",1,17,-87.4994773353,43.8739181132,0.617,4.866135981
"12400",12400,-0.279409038169629,"0",1,17,-87.454511233,43.8739181132,0.93,5.188771476
"12401",12401,-0.215487157763512,"0",1,17,-87.4095451307,43.8739181132,0.382,5.238417458
"12417",12417,-0.256540057593178,"0",1,12,-86.6900874939,43.8739181132,0.017,4.995722506
"12418",12418,-0.256158963870224,"0",1,12,-86.6451213916,43.8739181132,0.05,4.995596875
"12420",12420,-0.249684962070647,"0",1,12,-86.555189187,43.8739181132,0.05,4.996071971
"12421",12421,-0.0889864401416019,"0",1,13,-86.5102230847,43.8739181132,0.955,4.995335541
"12422",12422,0.11077919344664,"0",1,13,-86.4652569824,43.8739181132,36.192,4.994739385
"12536",12536,-0.229812990589393,"0",1,17,-87.6343756423,43.8289520109,2.439,10.46867071
"12537",12537,-0.266871668539998,"0",1,17,-87.58940954,43.8289520109,0.067,5.232887916
"12538",12538,-0.272092833939494,"0",1,17,-87.5444434376,43.8289520109,0,5.238847943
"12539",12539,-0.28322940309609,"0",1,17,-87.4994773353,43.8289520109,0.348,5.240565284
"12540",12540,-0.251057817771409,"0",1,17,-87.454511233,43.8289520109,0,4.989999132
"12557",12557,-0.256540057593178,"0",1,12,-86.6900874939,43.8289520109,0,4.995712953
"12558",12558,-0.286606112740767,"0",1,12,-86.6451213916,43.8289520109,0.05,4.995586039
"12559",12559,-0.256016627660446,"0",1,12,-86.6001552893,43.8289520109,0.027,3.09290693
"12560",12560,-0.255038640154553,"0",1,12,-86.555189187,43.8289520109,0.088,1.903116495
"12561",12561,-0.236362152078901,"0",1,13,-86.5102230847,43.8289520109,0.246,4.995322081
"12562",12562,-0.0332650508486244,"0",1,13,-86.4652569824,43.8289520109,11.027,4.994723091
"12681",12681,0.0687304924792071,"0",1,17,-87.6793417446,43.7839859086,25.009,4.908826162
"12682",12682,-0.149574141539841,"0",1,17,-87.6343756423,43.7839859086,2.622,5.559152643
"12683",12683,-0.271994243876876,"0",1,17,-87.58940954,43.7839859086,0.866,5.23296057
"12684",12684,-0.28363608710439,"0",1,17,-87.5444434376,43.7839859086,0,5.238919388
"12685",12685,-0.285763989289236,"0",1,17,-87.4994773353,43.7839859086,0.034,5.240634844
"12686",12686,-0.256769632125078,"0",1,17,-87.454511233,43.7839859086,0,5.237641907
"12703",12703,-0.256158963870224,"0",1,12,-86.6900874939,43.7839859086,0.017,4.995703939
"12704",12704,-0.286717026561213,"0",1,12,-86.6451213916,43.7839859086,0.05,4.995575739
"12705",12705,-0.25642067883659,"0",1,12,-86.6001552893,43.7839859086,0.033,4.995989727
"12707",12707,-0.207718737639348,"0",1,13,-86.5102230847,43.7839859086,0.092,4.995309147
"12708",12708,-0.180546296043678,"0",1,13,-86.4652569824,43.7839859086,1.247,4.99470727
"12730",12730,-0.159791671335105,"0",1,20,-82.5082399796,43.7839859086,8.259,4.335496021
"12731",12731,-0.173503531193336,"0",1,20,-82.4632738773,43.7839859086,0.436,6.109580066
"12822",12822,0.181658034425411,"0",1,21,-87.6793417446,43.7390198063,27.304,5.93078258
"12823",12823,-0.141953951283299,"0",1,21,-87.6343756423,43.7390198063,2.599,4.991558198
"12824",12824,-0.272076402262391,"0",1,21,-87.58940954,43.7390198063,0.179,5.477789884
"12825",12825,-0.286441795969737,"0",1,21,-87.5444434376,43.7390198063,0,5.090205104
"12826",12826,-0.287193545197202,"0",1,21,-87.4994773353,43.7390198063,0,5.523236478
"12827",12827,-0.22244114312648,"0",1,21,-87.454511233,43.7390198063,0,5.447266504
"12844",12844,-0.255392184933679,"0",1,12,-86.6900874939,43.7390198063,0.1,4.995695465
"12845",12845,-0.286376069261325,"0",1,12,-86.6451213916,43.7390198063,0,4.995565975
"12846",12846,-0.256544649083816,"0",1,12,-86.6001552893,43.7390198063,0,4.995979414
"12848",12848,0.0057901685181843,"0",1,13,-86.5102230847,43.7390198063,9.132,4.995296738
"12849",12849,-0.144802440689926,"0",1,13,-86.4652569824,43.7390198063,4.269,1.333473442
"12871",12871,-0.188769655776332,"0",1,20,-82.5082399796,43.7390198063,3.125,5.892980919
"12872",12872,-0.268177986869691,"0",1,20,-82.4632738773,43.7390198063,0.538,7.117290977
"12873",12873,-0.214898825160395,"0",1,10,-82.418307775,43.7390198063,0.038,2.660783975
"12963",12963,0.149771983485141,"0",1,16,-87.7243078469,43.6940537039,0,3.76659013
"12964",12964,0.0341443322301401,"0",1,16,-87.6793417446,43.6940537039,40.609,6.831414882
"12965",12965,-0.094564994518089,"0",1,16,-87.6343756423,43.6940537039,2.686,5.32818279
"12966",12966,-0.275120370445732,"0",1,16,-87.58940954,43.6940537039,0.07,5.324578222
"12967",12967,-0.286745781996143,"0",1,16,-87.5444434376,43.6940537039,0.038,4.953790943
"12968",12968,-0.256751266162526,"0",1,16,-87.4994773353,43.6940537039,0,5.339539551
"12986",12986,-0.254088201592487,"0",1,12,-86.6900874939,43.6940537039,0.217,4.99568753
"12987",12987,-0.285209420187008,"0",1,12,-86.6451213916,43.6940537039,0.083,4.995556746
"12988",12988,-0.255557478596647,"0",1,12,-86.6001552893,43.6940537039,0.05,4.995969652
"12990",12990,0.161453424929482,"0",1,13,-86.5102230847,43.6940537039,43.725,3.41472951
"13011",13011,-0.211010836426793,"0",1,20,-82.5082399796,43.6940537039,2.922,5.485081363
"13012",13012,-0.254860112577665,"0",1,20,-82.4632738773,43.6940537039,0.526,7.120197218
"13013",13013,-0.24782081687162,"0",1,20,-82.418307775,43.6940537039,0.847,4.60127793
"13104",13104,0.0751859580208819,"0",1,16,-87.7243078469,43.6490876016,29.616,6.106128369
"13105",13105,0.0450426420687413,"0",1,16,-87.6793417446,43.6490876016,7.659,5.014262738
"13106",13106,-0.240741194026865,"0",1,16,-87.6343756423,43.6490876016,0.962,5.341554334
"13107",13107,-0.282950064585338,"0",1,16,-87.58940954,43.6490876016,0,4.788527649
"13108",13108,-0.287033336345447,"0",1,16,-87.5444434376,43.6490876016,0.035,5.336708524
"13109",13109,-0.222255632846218,"0",1,16,-87.4994773353,43.6490876016,0,5.32962123
"13120",13120,-0.181025842276155,"0",1,10,-87.00485021,43.6490876016,0,1.568965441
"13127",13127,-0.219250366305972,"0",1,15,-86.6900874939,43.6490876016,0.218,6.850439479
"13128",13128,-0.284449455120992,"0",1,15,-86.6451213916,43.6490876016,0.167,5.003951339
"13129",13129,-0.269734888275206,"0",1,14,-86.6001552893,43.6490876016,0.165,7.848281716
"13130",13130,-0.19639549977768,"0",1,14,-86.555189187,43.6490876016,3.887,3.693968563
"13152",13152,-0.209059452905644,"0",1,20,-82.5082399796,43.6490876016,3.427,3.726860824
"13153",13153,-0.243670140470485,"0",1,20,-82.4632738773,43.6490876016,3.072,7.483644945
"13154",13154,-0.233357621361928,"0",1,20,-82.418307775,43.6490876016,0.572,5.631361671
"13250",13250,0.135466490730071,"0",1,16,-87.7692739492,43.6041214993,9.644,2.94866102
"13251",13251,0.0406677080400529,"0",1,16,-87.7243078469,43.6041214993,35.057,7.647817675
"13252",13252,-0.100184628087334,"0",1,16,-87.6793417446,43.6041214993,2.065,5.327290504
"13253",13253,-0.271336976792754,"0",1,16,-87.6343756423,43.6041214993,0.035,5.323687032
"13254",13254,-0.287189437277926,"0",1,16,-87.58940954,43.6041214993,0,5.309203824
"13255",13255,-0.25676504063444,"0",1,16,-87.5444434376,43.6041214993,0,5.226878263
"13265",13265,-0.181570974416554,"0",1,10,-87.0947824146,43.6041214993,0,2.605455162
"13267",13267,-0.256434453308504,"0",1,10,-87.00485021,43.6041214993,0.084,4.788420384
"13268",13268,-0.256117640454482,"0",1,10,-86.9598841077,43.6041214993,0.023,4.263946406
"13269",13269,-0.25669616827487,"0",1,10,-86.9149180054,43.6041214993,0,2.089790255
"13270",13270,-0.221147871458367,"0",1,10,-86.8699519031,43.6041214993,0.027,3.688139174
"13273",13273,-0.181570974416554,"0",1,15,-86.7350535962,43.6041214993,0,5.173472807
"13275",13275,-0.255773278656632,"0",1,14,-86.6451213916,43.6041214993,0.069,5.159298411
"13276",13276,-0.282029890667567,"0",1,13,-86.6001552893,43.6041214993,0.015,5.159342316
