survey_block_id,surveyid,grid_id_tx,grid_id,surveyed,num_times_surveyed,total_obs,total_len,block_survey_count
WGLBBO_32_12966,WGLBBO_32,12966,12966,1,16,0,181.0356596,0
WGLBBO_38_12966,WGLBBO_38,12966,12966,1,16,6,181.0357031,0.033142634
WGLBBO_39_12966,WGLBBO_39,12966,12966,1,16,0,181.0356596,0
WGLBBO_5_12966,WGLBBO_5,12966,12966,1,16,0,181.0356596,0
WGLBBO_7_12966,WGLBBO_7,12966,12966,1,16,0,181.0356596,0
WGLBBO_10_12967,WGLBBO_10,12967,12967,1,16,0,168.428892,0
WGLBBO_11_12967,WGLBBO_11,12967,12967,1,16,0,168.428892,0
WGLBBO_13_12967,WGLBBO_13,12967,12967,1,16,0,168.428892,0
WGLBBO_15_12967,WGLBBO_15,12967,12967,1,16,0,168.428892,0
WGLBBO_16_12967,WGLBBO_16,12967,12967,1,16,0,168.428892,0
WGLBBO_20_12967,WGLBBO_20,12967,12967,1,16,0,168.428892,0
WGLBBO_22_12967,WGLBBO_22,12967,12967,1,16,0,168.428892,0
WGLBBO_25_12967,WGLBBO_25,12967,12967,1,16,0,168.428892,0
WGLBBO_28_12967,WGLBBO_28,12967,12967,1,16,0,168.428892,0
WGLBBO_3_12967,WGLBBO_3,12967,12967,1,16,3,168.4289011,0.01781167
WGLBBO_30_12967,WGLBBO_30,12967,12967,1,16,0,168.428892,0
WGLBBO_32_12967,WGLBBO_32,12967,12967,1,16,0,168.428892,0
WGLBBO_38_12967,WGLBBO_38,12967,12967,1,16,0,168.428892,0
WGLBBO_39_12967,WGLBBO_39,12967,12967,1,16,0,168.428892,0
WGLBBO_5_12967,WGLBBO_5,12967,12967,1,16,0,168.428892,0
WGLBBO_7_12967,WGLBBO_7,12967,12967,1,16,0,168.428892,0
WGLBBO_10_12968,WGLBBO_10,12968,12968,1,16,0,181.5443447,0
WGLBBO_11_12968,WGLBBO_11,12968,12968,1,16,0,181.5443447,0
WGLBBO_13_12968,WGLBBO_13,12968,12968,1,16,0,181.5443447,0
WGLBBO_15_12968,WGLBBO_15,12968,12968,1,16,0,181.5443447,0
WGLBBO_16_12968,WGLBBO_16,12968,12968,1,16,0,181.5443447,0
WGLBBO_20_12968,WGLBBO_20,12968,12968,1,16,0,181.5443447,0
WGLBBO_22_12968,WGLBBO_22,12968,12968,1,16,0,181.5443447,0
WGLBBO_25_12968,WGLBBO_25,12968,12968,1,16,0,181.5443447,0
WGLBBO_28_12968,WGLBBO_28,12968,12968,1,16,0,181.5443447,0
WGLBBO_3_12968,WGLBBO_3,12968,12968,1,16,0,181.5443447,0
WGLBBO_30_12968,WGLBBO_30,12968,12968,1,16,0,181.5443447,0
WGLBBO_32_12968,WGLBBO_32,12968,12968,1,16,0,181.5443447,0
WGLBBO_38_12968,WGLBBO_38,12968,12968,1,16,0,181.5443447,0
WGLBBO_39_12968,WGLBBO_39,12968,12968,1,16,0,181.5443447,0
WGLBBO_5_12968,WGLBBO_5,12968,12968,1,16,0,181.5443447,0
WGLBBO_7_12968,WGLBBO_7,12968,12968,1,16,0,181.5443447,0
USGS_1_12986,USGS_1,12986,12986,1,12,0,169.853376,0
USGS_10_12986,USGS_10,12986,12986,1,12,0,169.853376,0
USGS_11_12986,USGS_11,12986,12986,1,12,0,169.853376,0
USGS_12_12986,USGS_12,12986,12986,1,12,0,169.853376,0
USGS_16_12986,USGS_16,12986,12986,1,12,0,169.853376,0
USGS_3_12986,USGS_3,12986,12986,1,12,0,169.853376,0
USGS_4_12986,USGS_4,12986,12986,1,12,12,169.8533885,0.070649165
USGS_5_12986,USGS_5,12986,12986,1,12,0,169.853376,0
USGS_6_12986,USGS_6,12986,12986,1,12,0,169.853376,0
USGS_7_12986,USGS_7,12986,12986,1,12,1,169.8533885,0.00588743
USGS_8_12986,USGS_8,12986,12986,1,12,0,169.853376,0
USGS_9_12986,USGS_9,12986,12986,1,12,0,169.853376,0
USGS_1_12987,USGS_1,12987,12987,1,12,0,169.8489293,0
USGS_10_12987,USGS_10,12987,12987,1,12,0,169.8489293,0
USGS_11_12987,USGS_11,12987,12987,1,12,0,169.8489293,0
USGS_12_12987,USGS_12,12987,12987,1,12,0,169.8489293,0
USGS_16_12987,USGS_16,12987,12987,1,12,0,169.8489293,0
USGS_3_12987,USGS_3,12987,12987,1,12,5,169.8489726,0.029437917
USGS_4_12987,USGS_4,12987,12987,1,12,0,169.8489293,0
USGS_5_12987,USGS_5,12987,12987,1,12,0,169.8489293,0
USGS_6_12987,USGS_6,12987,12987,1,12,0,169.8489293,0
USGS_7_12987,USGS_7,12987,12987,1,12,0,169.8489293,0
USGS_8_12987,USGS_8,12987,12987,1,12,0,169.8489293,0
USGS_9_12987,USGS_9,12987,12987,1,12,0,169.8489293,0
USGS_1_12988,USGS_1,12988,12988,1,12,0,169.8629682,0
USGS_10_12988,USGS_10,12988,12988,1,12,0,169.8629682,0
USGS_11_12988,USGS_11,12988,12988,1,12,1,169.8629985,0.005887097
USGS_12_12988,USGS_12,12988,12988,1,12,0,169.8629682,0
USGS_16_12988,USGS_16,12988,12988,1,12,0,169.8629682,0
USGS_3_12988,USGS_3,12988,12988,1,12,1,169.8629985,0.005887097
USGS_4_12988,USGS_4,12988,12988,1,12,0,169.8629682,0
USGS_5_12988,USGS_5,12988,12988,1,12,0,169.8629682,0
USGS_6_12988,USGS_6,12988,12988,1,12,0,169.8629682,0
USGS_7_12988,USGS_7,12988,12988,1,12,0,169.8629682,0
USGS_8_12988,USGS_8,12988,12988,1,12,1,169.8629985,0.005887097
USGS_9_12988,USGS_9,12988,12988,1,12,0,169.8629682,0
USGS_1_12990,USGS_1,12990,12990,1,13,1,116.1007738,0.008613207
USGS_10_12990,USGS_10,12990,12990,1,13,2,116.1007738,0.017226414
USGS_11_12990,USGS_11,12990,12990,1,13,6,116.1007738,0.051679242
USGS_12_12990,USGS_12,12990,12990,1,13,3,116.1007738,0.025839621
USGS_14_12990,USGS_14,12990,12990,1,13,0,116.1008033,0
USGS_16_12990,USGS_16,12990,12990,1,13,1,116.1007738,0.008613207
USGS_3_12990,USGS_3,12990,12990,1,13,57,116.1007148,0.49095305
USGS_4_12990,USGS_4,12990,12990,1,13,1750,116.1007443,15.07311611
USGS_5_12990,USGS_5,12990,12990,1,13,73,116.1007443,0.628764272
USGS_6_12990,USGS_6,12990,12990,1,13,0,116.1008033,0
USGS_7_12990,USGS_7,12990,12990,1,13,0,116.1008033,0
USGS_8_12990,USGS_8,12990,12990,1,13,0,116.1008033,0
USGS_9_12990,USGS_9,12990,12990,1,13,48,116.1007443,0.413434042
MNFI_1_13011,MNFI_1,13011,13011,1,20,1,118.3816889,0.008447252
MNFI_10_13011,MNFI_10,13011,13011,1,20,8,68.11109609,0.117455165
MNFI_11_13011,MNFI_11,13011,13011,1,20,0,118.3817037,0
MNFI_12_13011,MNFI_12,13011,13011,1,20,0,68.11106264,0
MNFI_13_13011,MNFI_13,13011,13011,1,20,0,118.3817037,0
MNFI_14_13011,MNFI_14,13011,13011,1,20,7,68.11109609,0.102773269
MNFI_15_13011,MNFI_15,13011,13011,1,20,1,118.3816889,0.008447252
MNFI_16_13011,MNFI_16,13011,13011,1,20,10,68.11112954,0.146818884
MNFI_17_13011,MNFI_17,13011,13011,1,20,1,68.11109609,0.014681896
MNFI_18_13011,MNFI_18,13011,13011,1,20,6,118.3816889,0.050683514
MNFI_19_13011,MNFI_19,13011,13011,1,20,0,118.3817037,0
MNFI_2_13011,MNFI_2,13011,13011,1,20,0,68.11106264,0
MNFI_20_13011,MNFI_20,13011,13011,1,20,1,68.11109609,0.014681896
MNFI_3_13011,MNFI_3,13011,13011,1,20,0,118.3817037,0
MNFI_4_13011,MNFI_4,13011,13011,1,20,0,68.11106264,0
MNFI_5_13011,MNFI_5,13011,13011,1,20,0,118.3817037,0
MNFI_6_13011,MNFI_6,13011,13011,1,20,59,68.11109609,0.866231839
MNFI_7_13011,MNFI_7,13011,13011,1,20,14,118.3816889,0.118261533
MNFI_8_13011,MNFI_8,13011,13011,1,20,0,68.11106264,0
MNFI_9_13011,MNFI_9,13011,13011,1,20,32,118.3816741,0.270312109
MNFI_1_13012,MNFI_1,13012,13012,1,20,0,80.263495,0
MNFI_10_13012,MNFI_10,13012,13012,1,20,9,161.8232042,0.055616251
MNFI_11_13012,MNFI_11,13012,13012,1,20,0,80.263495,0
MNFI_12_13012,MNFI_12,13012,13012,1,20,0,161.8232104,0
MNFI_13_13012,MNFI_13,13012,13012,1,20,0,80.263495,0
MNFI_14_13012,MNFI_14,13012,13012,1,20,23,161.823198,0.142130426
MNFI_15_13012,MNFI_15,13012,13012,1,20,0,80.263495,0
MNFI_16_13012,MNFI_16,13012,13012,1,20,5,161.8232042,0.030897917
MNFI_17_13012,MNFI_17,13012,13012,1,20,0,161.8232104,0
MNFI_18_13012,MNFI_18,13012,13012,1,20,0,80.263495,0
MNFI_19_13012,MNFI_19,13012,13012,1,20,1,80.26350397,0.012458963
MNFI_2_13012,MNFI_2,13012,13012,1,20,0,161.8232104,0
MNFI_20_13012,MNFI_20,13012,13012,1,20,0,161.8232104,0
MNFI_3_13012,MNFI_3,13012,13012,1,20,1,80.26350397,0.012458963
MNFI_4_13012,MNFI_4,13012,13012,1,20,0,161.8232104,0
MNFI_5_13012,MNFI_5,13012,13012,1,20,0,80.263495,0
MNFI_6_13012,MNFI_6,13012,13012,1,20,1,161.8232042,0.006179583
MNFI_7_13012,MNFI_7,13012,13012,1,20,4,80.26350397,0.049835851
MNFI_8_13012,MNFI_8,13012,13012,1,20,0,161.8232104,0
MNFI_9_13012,MNFI_9,13012,13012,1,20,0,80.263495,0
MNFI_1_13013,MNFI_1,13013,13013,1,20,3,149.5679936,0.020057767
MNFI_10_13013,MNFI_10,13013,13013,1,20,0,6.875543927,0
MNFI_11_13013,MNFI_11,13013,13013,1,20,0,149.5679057,0
MNFI_12_13013,MNFI_12,13013,13013,1,20,0,6.875543927,0
MNFI_13_13013,MNFI_13,13013,13013,1,20,1,149.5679497,0.006685924
MNFI_14_13013,MNFI_14,13013,13013,1,20,0,6.875543927,0
MNFI_15_13013,MNFI_15,13013,13013,1,20,1,149.5679497,0.006685924
MNFI_16_13013,MNFI_16,13013,13013,1,20,0,6.875543927,0
MNFI_17_13013,MNFI_17,13013,13013,1,20,0,6.875543927,0
MNFI_18_13013,MNFI_18,13013,13013,1,20,0,149.5679057,0
MNFI_19_13013,MNFI_19,13013,13013,1,20,0,149.5679057,0
MNFI_2_13013,MNFI_2,13013,13013,1,20,0,6.875543927,0
MNFI_20_13013,MNFI_20,13013,13013,1,20,0,6.875543927,0
MNFI_3_13013,MNFI_3,13013,13013,1,20,0,149.5679057,0
MNFI_4_13013,MNFI_4,13013,13013,1,20,0,6.875543927,0
MNFI_5_13013,MNFI_5,13013,13013,1,20,3,149.5679936,0.020057767
MNFI_6_13013,MNFI_6,13013,13013,1,20,0,6.875543927,0
MNFI_7_13013,MNFI_7,13013,13013,1,20,20,149.5679497,0.133718487
MNFI_8_13013,MNFI_8,13013,13013,1,20,2,6.875522047,0.290887003
MNFI_9_13013,MNFI_9,13013,13013,1,20,3,149.5679936,0.020057767
WGLBBO_10_13104,WGLBBO_10,13104,13104,1,16,269,207.6084602,1.295708276
WGLBBO_11_13104,WGLBBO_11,13104,13104,1,16,0,207.6083645,0
WGLBBO_13_13104,WGLBBO_13,13104,13104,1,16,0,207.6083645,0
WGLBBO_15_13104,WGLBBO_15,13104,13104,1,16,3,207.6084043,0.014450282
WGLBBO_16_13104,WGLBBO_16,13104,13104,1,16,0,207.6083645,0
WGLBBO_20_13104,WGLBBO_20,13104,13104,1,16,0,207.6083645,0
WGLBBO_22_13104,WGLBBO_22,13104,13104,1,16,3,207.6084043,0.014450282
WGLBBO_25_13104,WGLBBO_25,13104,13104,1,16,73,207.6084043,0.35162353
WGLBBO_28_13104,WGLBBO_28,13104,13104,1,16,0,207.6083645,0
WGLBBO_3_13104,WGLBBO_3,13104,13104,1,16,3,207.6083964,0.014450283
WGLBBO_30_13104,WGLBBO_30,13104,13104,1,16,34,207.608444,0.163769832
WGLBBO_32_13104,WGLBBO_32,13104,13104,1,16,0,207.6083645,0
WGLBBO_38_13104,WGLBBO_38,13104,13104,1,16,0,207.6083645,0
WGLBBO_39_13104,WGLBBO_39,13104,13104,1,16,965,207.608524,4.648171383
WGLBBO_5_13104,WGLBBO_5,13104,13104,1,16,0,207.6083645,0
WGLBBO_7_13104,WGLBBO_7,13104,13104,1,16,89,207.6084759,0.428691553
WGLBBO_10_13105,WGLBBO_10,13105,13105,1,16,137,170.4849192,0.803590139
WGLBBO_11_13105,WGLBBO_11,13105,13105,1,16,3,170.4849192,0.017596864
WGLBBO_13_13105,WGLBBO_13,13105,13105,1,16,0,170.4849331,0
WGLBBO_15_13105,WGLBBO_15,13105,13105,1,16,12,170.4849192,0.070387457
WGLBBO_16_13105,WGLBBO_16,13105,13105,1,16,0,170.4849331,0
WGLBBO_20_13105,WGLBBO_20,13105,13105,1,16,0,170.4849331,0
WGLBBO_22_13105,WGLBBO_22,13105,13105,1,16,6,170.4849053,0.035193732
WGLBBO_25_13105,WGLBBO_25,13105,13105,1,16,0,170.4849331,0
WGLBBO_28_13105,WGLBBO_28,13105,13105,1,16,0,170.4849331,0
WGLBBO_3_13105,WGLBBO_3,13105,13105,1,16,0,170.4849331,0
WGLBBO_30_13105,WGLBBO_30,13105,13105,1,16,73,170.4849192,0.428190366
WGLBBO_32_13105,WGLBBO_32,13105,13105,1,16,29,170.4849192,0.170103022
WGLBBO_38_13105,WGLBBO_38,13105,13105,1,16,15,170.4848915,0.087984336
WGLBBO_39_13105,WGLBBO_39,13105,13105,1,16,37,170.4848565,0.217028074
WGLBBO_5_13105,WGLBBO_5,13105,13105,1,16,0,170.4849331,0
WGLBBO_7_13105,WGLBBO_7,13105,13105,1,16,3,170.4849192,0.017596864
WGLBBO_10_13106,WGLBBO_10,13106,13106,1,16,0,181.6128474,0
WGLBBO_11_13106,WGLBBO_11,13106,13106,1,16,0,181.6128474,0
WGLBBO_13_13106,WGLBBO_13,13106,13106,1,16,0,181.6128474,0
WGLBBO_15_13106,WGLBBO_15,13106,13106,1,16,0,181.6128474,0
WGLBBO_16_13106,WGLBBO_16,13106,13106,1,16,0,181.6128474,0
WGLBBO_20_13106,WGLBBO_20,13106,13106,1,16,0,181.6128474,0
WGLBBO_22_13106,WGLBBO_22,13106,13106,1,16,0,181.6128474,0
WGLBBO_25_13106,WGLBBO_25,13106,13106,1,16,0,181.6128474,0
WGLBBO_28_13106,WGLBBO_28,13106,13106,1,16,0,181.6128474,0
WGLBBO_3_13106,WGLBBO_3,13106,13106,1,16,0,181.6128474,0
WGLBBO_30_13106,WGLBBO_30,13106,13106,1,16,0,181.6128474,0
WGLBBO_32_13106,WGLBBO_32,13106,13106,1,16,0,181.6128474,0
WGLBBO_38_13106,WGLBBO_38,13106,13106,1,16,68,181.6127833,0.374422983
WGLBBO_39_13106,WGLBBO_39,13106,13106,1,16,6,181.6128047,0.033037318
WGLBBO_5_13106,WGLBBO_5,13106,13106,1,16,0,181.6128474,0
WGLBBO_7_13106,WGLBBO_7,13106,13106,1,16,0,181.6128474,0
WGLBBO_10_13107,WGLBBO_10,13107,13107,1,16,0,162.8099401,0
WGLBBO_11_13107,WGLBBO_11,13107,13107,1,16,0,162.8099401,0
WGLBBO_13_13107,WGLBBO_13,13107,13107,1,16,0,162.8099401,0
WGLBBO_15_13107,WGLBBO_15,13107,13107,1,16,0,162.8099401,0
WGLBBO_16_13107,WGLBBO_16,13107,13107,1,16,0,162.8099401,0
WGLBBO_20_13107,WGLBBO_20,13107,13107,1,16,0,162.8099401,0
WGLBBO_22_13107,WGLBBO_22,13107,13107,1,16,0,162.8099401,0
WGLBBO_25_13107,WGLBBO_25,13107,13107,1,16,0,162.8099401,0
WGLBBO_28_13107,WGLBBO_28,13107,13107,1,16,0,162.8099401,0
WGLBBO_3_13107,WGLBBO_3,13107,13107,1,16,0,162.8099401,0
WGLBBO_30_13107,WGLBBO_30,13107,13107,1,16,0,162.8099401,0
WGLBBO_32_13107,WGLBBO_32,13107,13107,1,16,0,162.8099401,0
WGLBBO_38_13107,WGLBBO_38,13107,13107,1,16,0,162.8099401,0
WGLBBO_39_13107,WGLBBO_39,13107,13107,1,16,0,162.8099401,0
WGLBBO_5_13107,WGLBBO_5,13107,13107,1,16,0,162.8099401,0
WGLBBO_7_13107,WGLBBO_7,13107,13107,1,16,0,162.8099401,0
WGLBBO_10_13108,WGLBBO_10,13108,13108,1,16,0,181.4480898,0
WGLBBO_11_13108,WGLBBO_11,13108,13108,1,16,0,181.4480898,0
WGLBBO_13_13108,WGLBBO_13,13108,13108,1,16,0,181.4480898,0
WGLBBO_15_13108,WGLBBO_15,13108,13108,1,16,0,181.4480898,0
WGLBBO_16_13108,WGLBBO_16,13108,13108,1,16,0,181.4480898,0
WGLBBO_20_13108,WGLBBO_20,13108,13108,1,16,0,181.4480898,0
WGLBBO_22_13108,WGLBBO_22,13108,13108,1,16,0,181.4480898,0
WGLBBO_25_13108,WGLBBO_25,13108,13108,1,16,0,181.4480898,0
WGLBBO_28_13108,WGLBBO_28,13108,13108,1,16,0,181.4480898,0
WGLBBO_3_13108,WGLBBO_3,13108,13108,1,16,0,181.4480898,0
WGLBBO_30_13108,WGLBBO_30,13108,13108,1,16,0,181.4480898,0
WGLBBO_32_13108,WGLBBO_32,13108,13108,1,16,0,181.4480898,0
WGLBBO_38_13108,WGLBBO_38,13108,13108,1,16,0,181.4480898,0
WGLBBO_39_13108,WGLBBO_39,13108,13108,1,16,0,181.4480898,0
WGLBBO_5_13108,WGLBBO_5,13108,13108,1,16,0,181.4480898,0
WGLBBO_7_13108,WGLBBO_7,13108,13108,1,16,3,181.4480813,0.016533655
WGLBBO_10_13109,WGLBBO_10,13109,13109,1,16,0,181.2071218,0
WGLBBO_11_13109,WGLBBO_11,13109,13109,1,16,0,181.2071218,0
WGLBBO_13_13109,WGLBBO_13,13109,13109,1,16,0,181.2071218,0
WGLBBO_15_13109,WGLBBO_15,13109,13109,1,16,0,181.2071218,0
WGLBBO_16_13109,WGLBBO_16,13109,13109,1,16,0,181.2071218,0
WGLBBO_20_13109,WGLBBO_20,13109,13109,1,16,0,181.2071218,0
WGLBBO_22_13109,WGLBBO_22,13109,13109,1,16,0,181.2071218,0
WGLBBO_25_13109,WGLBBO_25,13109,13109,1,16,0,181.2071218,0
WGLBBO_28_13109,WGLBBO_28,13109,13109,1,16,0,181.2071218,0
WGLBBO_3_13109,WGLBBO_3,13109,13109,1,16,0,181.2071218,0
WGLBBO_30_13109,WGLBBO_30,13109,13109,1,16,0,181.2071218,0
WGLBBO_32_13109,WGLBBO_32,13109,13109,1,16,0,181.2071218,0
WGLBBO_38_13109,WGLBBO_38,13109,13109,1,16,0,181.2071218,0
WGLBBO_39_13109,WGLBBO_39,13109,13109,1,16,0,181.2071218,0
WGLBBO_5_13109,WGLBBO_5,13109,13109,1,16,0,181.2071218,0
WGLBBO_7_13109,WGLBBO_7,13109,13109,1,16,0,181.2071218,0
USGS_1_13120,USGS_1,13120,13120,1,10,0,53.344825,0
USGS_11_13120,USGS_11,13120,13120,1,10,0,53.344825,0
USGS_12_13120,USGS_12,13120,13120,1,10,0,53.344825,0
USGS_14_13120,USGS_14,13120,13120,1,10,0,53.344825,0
USGS_15_13120,USGS_15,13120,13120,1,10,0,53.344825,0
USGS_16_13120,USGS_16,13120,13120,1,10,0,53.344825,0
USGS_4_13120,USGS_4,13120,13120,1,10,0,53.344825,0
USGS_6_13120,USGS_6,13120,13120,1,10,0,53.344825,0
USGS_8_13120,USGS_8,13120,13120,1,10,0,53.344825,0
USGS_9_13120,USGS_9,13120,13120,1,10,0,53.344825,0
USGS_1_13127,USGS_1,13127,13127,1,15,0,232.9149423,0
USGS_10_13127,USGS_10,13127,13127,1,15,0,232.9149423,0
USGS_11_13127,USGS_11,13127,13127,1,15,0,232.9149423,0
USGS_12_13127,USGS_12,13127,13127,1,15,0,232.9149423,0
USGS_13_13127,USGS_13,13127,13127,1,15,0,103.8348005,0
USGS_14_13127,USGS_14,13127,13127,1,15,10,103.8348358,0.096306793
USGS_16_13127,USGS_16,13127,13127,1,15,0,232.9149423,0
USGS_2_13127,USGS_2,13127,13127,1,15,0,103.8348005,0
USGS_3_13127,USGS_3,13127,13127,1,15,0,232.9149423,0
USGS_4_13127,USGS_4,13127,13127,1,15,0,232.9149423,0
USGS_5_13127,USGS_5,13127,13127,1,15,0,232.9149423,0
USGS_6_13127,USGS_6,13127,13127,1,15,0,129.0801418,0
USGS_7_13127,USGS_7,13127,13127,1,15,0,232.9149423,0
USGS_8_13127,USGS_8,13127,13127,1,15,0,232.9149423,0
USGS_9_13127,USGS_9,13127,13127,1,15,0,232.9149423,0
USGS_1_13128,USGS_1,13128,13128,1,15,0,170.1343455,0
USGS_10_13128,USGS_10,13128,13128,1,15,0,170.1343455,0
USGS_11_13128,USGS_11,13128,13128,1,15,0,170.1343455,0
USGS_12_13128,USGS_12,13128,13128,1,15,0,170.1343455,0
USGS_13_13128,USGS_13,13128,13128,1,15,0,34.25551706,0
USGS_14_13128,USGS_14,13128,13128,1,15,0,34.25551706,0
USGS_16_13128,USGS_16,13128,13128,1,15,0,170.1343455,0
USGS_2_13128,USGS_2,13128,13128,1,15,0,34.25551706,0
USGS_3_13128,USGS_3,13128,13128,1,15,0,170.1343455,0
USGS_4_13128,USGS_4,13128,13128,1,15,0,170.1343455,0
USGS_5_13128,USGS_5,13128,13128,1,15,10,170.1343094,0.058777092
USGS_6_13128,USGS_6,13128,13128,1,15,0,135.8788285,0
USGS_7_13128,USGS_7,13128,13128,1,15,0,170.1343455,0
USGS_8_13128,USGS_8,13128,13128,1,15,0,170.1343455,0
USGS_9_13128,USGS_9,13128,13128,1,15,0,170.1343455,0
USGS_1_13129,USGS_1,13129,13129,1,14,0,266.8415783,0
USGS_10_13129,USGS_10,13129,13129,1,14,0,266.8415783,0
USGS_11_13129,USGS_11,13129,13129,1,14,1,266.841558,0.003747542
USGS_12_13129,USGS_12,13129,13129,1,14,0,266.8415783,0
USGS_13_13129,USGS_13,13129,13129,1,14,0,127.9338881,0
USGS_16_13129,USGS_16,13129,13129,1,14,1,266.841558,0.003747542
USGS_2_13129,USGS_2,13129,13129,1,14,0,127.9338881,0
USGS_3_13129,USGS_3,13129,13129,1,14,7,266.8415966,0.026232792
USGS_4_13129,USGS_4,13129,13129,1,14,0,138.9076902,0
USGS_5_13129,USGS_5,13129,13129,1,14,0,266.8415783,0
USGS_6_13129,USGS_6,13129,13129,1,14,0,266.8415783,0
USGS_7_13129,USGS_7,13129,13129,1,14,0,266.8415783,0
USGS_8_13129,USGS_8,13129,13129,1,14,0,266.8415783,0
USGS_9_13129,USGS_9,13129,13129,1,14,0,266.8415783,0
USGS_1_13130,USGS_1,13130,13130,1,14,1,125.5949626,0.007962103
USGS_10_13130,USGS_10,13130,13130,1,14,0,125.5949312,0
USGS_11_13130,USGS_11,13130,13130,1,14,0,125.5949312,0
USGS_12_13130,USGS_12,13130,13130,1,14,0,125.5949312,0
USGS_13_13130,USGS_13,13130,13130,1,14,0,125.5949312,0
USGS_16_13130,USGS_16,13130,13130,1,14,0,125.5949312,0
USGS_2_13130,USGS_2,13130,13130,1,14,2,125.5949626,0.015924206
USGS_3_13130,USGS_3,13130,13130,1,14,167,125.5950255,1.329670498
USGS_4_13130,USGS_4,13130,13130,1,14,5,125.594994,0.039810504
USGS_5_13130,USGS_5,13130,13130,1,14,6,125.594994,0.047772605
USGS_6_13130,USGS_6,13130,13130,1,14,0,125.5949312,0
USGS_7_13130,USGS_7,13130,13130,1,14,2,125.5949626,0.015924206
USGS_8_13130,USGS_8,13130,13130,1,14,0,125.5949312,0
USGS_9_13130,USGS_9,13130,13130,1,14,18,125.5949626,0.14331785
MNFI_1_13152,MNFI_1,13152,13152,1,20,0,8.856152014,0
MNFI_10_13152,MNFI_10,13152,13152,1,20,2,117.8571302,0.016969699
MNFI_11_13152,MNFI_11,13152,13152,1,20,0,8.856152014,0
MNFI_12_13152,MNFI_12,13152,13152,1,20,0,117.857116,0
MNFI_13_13152,MNFI_13,13152,13152,1,20,0,8.856152014,0
MNFI_14_13152,MNFI_14,13152,13152,1,20,16,117.8571445,0.135757574
MNFI_15_13152,MNFI_15,13152,13152,1,20,2,8.856176954,0.225831079
MNFI_16_13152,MNFI_16,13152,13152,1,20,0,117.857116,0
MNFI_17_13152,MNFI_17,13152,13152,1,20,1,117.8571302,0.008484849
MNFI_18_13152,MNFI_18,13152,13152,1,20,0,8.856152014,0
MNFI_19_13152,MNFI_19,13152,13152,1,20,0,8.856152014,0
MNFI_2_13152,MNFI_2,13152,13152,1,20,0,117.857116,0
MNFI_20_13152,MNFI_20,13152,13152,1,20,1,117.8571302,0.008484849
MNFI_3_13152,MNFI_3,13152,13152,1,20,0,8.856152014,0
MNFI_4_13152,MNFI_4,13152,13152,1,20,2,117.8571302,0.016969699
MNFI_5_13152,MNFI_5,13152,13152,1,20,0,8.856152014,0
MNFI_6_13152,MNFI_6,13152,13152,1,20,14,117.8571302,0.118787892
MNFI_7_13152,MNFI_7,13152,13152,1,20,0,8.856152014,0
MNFI_8_13152,MNFI_8,13152,13152,1,20,2,117.8571302,0.016969699
MNFI_9_13152,MNFI_9,13152,13152,1,20,13,8.856176954,1.467902015
MNFI_1_13153,MNFI_1,13153,13153,1,20,1,183.0536393,0.00546288
MNFI_10_13153,MNFI_10,13153,13153,1,20,3,71.39023569,0.042022554
MNFI_11_13153,MNFI_11,13153,13153,1,20,0,183.0536708,0
MNFI_12_13153,MNFI_12,13153,13153,1,20,1,71.39026551,0.014007512
MNFI_13_13153,MNFI_13,13153,13153,1,20,0,183.0536708,0
MNFI_14_13153,MNFI_14,13153,13153,1,20,2,71.39026551,0.028015024
MNFI_15_13153,MNFI_15,13153,13153,1,20,3,183.0536078,0.016388642
MNFI_16_13153,MNFI_16,13153,13153,1,20,2,71.39026551,0.028015024
MNFI_17_13153,MNFI_17,13153,13153,1,20,0,71.39025733,0
MNFI_18_13153,MNFI_18,13153,13153,1,20,1,183.0536393,0.00546288
MNFI_19_13153,MNFI_19,13153,13153,1,20,0,183.0536708,0
MNFI_2_13153,MNFI_2,13153,13153,1,20,0,71.39025733,0
MNFI_20_13153,MNFI_20,13153,13153,1,20,0,71.39025733,0
MNFI_3_13153,MNFI_3,13153,13153,1,20,0,183.0536708,0
MNFI_4_13153,MNFI_4,13153,13153,1,20,0,71.39025733,0
MNFI_5_13153,MNFI_5,13153,13153,1,20,43,183.0536393,0.234903825
MNFI_6_13153,MNFI_6,13153,13153,1,20,21,71.39024388,0.294157841
MNFI_7_13153,MNFI_7,13153,13153,1,20,83,183.0536078,0.453419089
MNFI_8_13153,MNFI_8,13153,13153,1,20,0,71.39025733,0
MNFI_9_13153,MNFI_9,13153,13153,1,20,59,183.0536078,0.322309954
MNFI_1_13154,MNFI_1,13154,13154,1,20,0,42.83373079,0
MNFI_10_13154,MNFI_10,13154,13154,1,20,0,148.632566,0
MNFI_11_13154,MNFI_11,13154,13154,1,20,0,42.83373079,0
MNFI_12_13154,MNFI_12,13154,13154,1,20,0,148.632566,0
MNFI_13_13154,MNFI_13,13154,13154,1,20,0,42.83373079,0
MNFI_14_13154,MNFI_14,13154,13154,1,20,1,148.63252,0.006728003
MNFI_15_13154,MNFI_15,13154,13154,1,20,0,42.83373079,0
MNFI_16_13154,MNFI_16,13154,13154,1,20,15,148.63252,0.100920041
MNFI_17_13154,MNFI_17,13154,13154,1,20,0,148.632566,0
