"","grid_id","survey_block_id","surveyid","grid_id_tx","surveyed","num_times_surveyed.x","total_obs","total_len","block_survey_count","count","num_times_surveyed.y","longitude","latitude","trans_len","survey_prob","all_prob","combo_prob"
"8632",13572,"MNFI_14_13572","MNFI_14",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8633",13572,"MNFI_15_13572","MNFI_15",13572,1,20,0,176.4100949,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8634",13572,"MNFI_16_13572","MNFI_16",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8635",13572,"MNFI_17_13572","MNFI_17",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8636",13572,"MNFI_18_13572","MNFI_18",13572,1,20,6,176.4101627,0.034011646,1,20,-82.28340947,43.51418929,5.3337059,0.799336756670454,0.986389209975716,0.892862983323085
"8637",13572,"MNFI_19_13572","MNFI_19",13572,1,20,2,176.410136,0.011337217,1,20,-82.28340947,43.51418929,5.3337059,0.765221435936259,0.984635365582275,0.874928400759267
"8638",13572,"MNFI_2_13572","MNFI_2",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8639",13572,"MNFI_20_13572","MNFI_20",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8640",13572,"MNFI_3_13572","MNFI_3",13572,1,20,0,176.4100949,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8641",13572,"MNFI_4_13572","MNFI_4",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8642",13572,"MNFI_5_13572","MNFI_5",13572,1,20,0,176.4100949,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8643",13572,"MNFI_6_13572","MNFI_6",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8644",13572,"MNFI_7_13572","MNFI_7",13572,1,20,0,176.4100949,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8645",13572,"MNFI_8_13572","MNFI_8",13572,1,20,0,4.935905727,0,1,20,-82.28340947,43.51418929,5.3337059,0,0,0
"8646",13572,"MNFI_9_13572","MNFI_9",13572,1,20,1,176.410136,0.005668609,1,20,-82.28340947,43.51418929,5.3337059,0.750869721194493,0.983530369613682,0.867200045404088
"8647",13670,"WGLBBO_10_13670","WGLBBO_10",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8648",13670,"WGLBBO_11_13670","WGLBBO_11",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8649",13670,"WGLBBO_13_13670","WGLBBO_13",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8650",13670,"WGLBBO_15_13670","WGLBBO_15",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8651",13670,"WGLBBO_16_13670","WGLBBO_16",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8652",13670,"WGLBBO_20_13670","WGLBBO_20",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8653",13670,"WGLBBO_22_13670","WGLBBO_22",13670,1,16,79,216.1152093,0.365545767,1,16,-87.81424005,43.46922319,6.356330491,0.99293584423423,0.990189303077276,0.991562573655753
"8654",13670,"WGLBBO_25_13670","WGLBBO_25",13670,1,16,79,216.1152093,0.365545767,1,16,-87.81424005,43.46922319,6.356330491,0.951780897500286,0.990189303077276,0.970985100288781
"8655",13670,"WGLBBO_28_13670","WGLBBO_28",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8656",13670,"WGLBBO_3_13670","WGLBBO_3",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8657",13670,"WGLBBO_30_13670","WGLBBO_30",13670,1,16,54,216.1151819,0.249866759,1,16,-87.81424005,43.46922319,6.356330491,0.887996244244816,0.989579833531678,0.938788038888247
"8658",13670,"WGLBBO_32_13670","WGLBBO_32",13670,1,16,37,216.1151819,0.171205001,1,16,-87.81424005,43.46922319,6.356330491,0.829297560016432,0.988974373079516,0.909135966547974
"8659",13670,"WGLBBO_38_13670","WGLBBO_38",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8660",13670,"WGLBBO_39_13670","WGLBBO_39",13670,1,16,597,216.1151271,2.762416532,1,16,-87.81424005,43.46922319,6.356330491,0.965986034197208,0.993425434460401,0.979705734328804
"8661",13670,"WGLBBO_5_13670","WGLBBO_5",13670,1,16,85,216.1152093,0.393308737,1,16,-87.81424005,43.46922319,6.356330491,0.931996707272153,0.990306580728037,0.961151644000095
"8662",13670,"WGLBBO_7_13670","WGLBBO_7",13670,1,16,0,216.1152367,0,1,16,-87.81424005,43.46922319,6.356330491,0,0,0
"8663",13671,"WGLBBO_10_13671","WGLBBO_10",13671,1,16,12,173.5562049,0.069141867,1,16,-87.76927395,43.46922319,5.104592911,0.861953299594213,0.987523345848817,0.924738322721515
"8664",13671,"WGLBBO_11_13671","WGLBBO_11",13671,1,16,0,173.556159,0,1,16,-87.76927395,43.46922319,5.104592911,0,0,0
"8665",13671,"WGLBBO_13_13671","WGLBBO_13",13671,1,16,0,173.556159,0,1,16,-87.76927395,43.46922319,5.104592911,0,0,0
"8666",13671,"WGLBBO_15_13671","WGLBBO_15",13671,1,16,234,173.5563428,1.348265331,1,16,-87.76927395,43.46922319,5.104592911,0.98543830858671,0.992279658685085,0.988858983635898
"8667",13671,"WGLBBO_16_13671","WGLBBO_16",13671,1,16,0,173.556159,0,1,16,-87.76927395,43.46922319,5.104592911,0,0,0
"8668",13671,"WGLBBO_20_13671","WGLBBO_20",13671,1,16,0,173.556159,0,1,16,-87.76927395,43.46922319,5.104592911,0,0,0
"8669",13671,"WGLBBO_22_13671","WGLBBO_22",13671,1,16,9,173.5562509,0.051856386,1,16,-87.76927395,43.46922319,5.104592911,0.925102858437955,0.987063317887247,0.956083088162601
"8670",13671,"WGLBBO_25_13671","WGLBBO_25",13671,1,16,134,173.5563428,0.772083566,1,16,-87.76927395,43.46922319,5.104592911,0.983381469351301,0.991387144110202,0.987384306730751
"8671",13671,"WGLBBO_28_13671","WGLBBO_28",13671,1,16,0,173.556159,0,1,16,-87.76927395,43.46922319,5.104592911,0,0,0
"8672",13671,"WGLBBO_3_13671","WGLBBO_3",13671,1,16,0,173.556159,0,1,16,-87.76927395,43.46922319,5.104592911,0,0,0
"8673",13671,"WGLBBO_30_13671","WGLBBO_30",13671,1,16,311,173.5562968,1.791925765,1,16,-87.76927395,43.46922319,5.104592911,0.995146476171888,0.992734563456955,0.993940519814421
"8674",13671,"WGLBBO_32_13671","WGLBBO_32",13671,1,16,300,173.5563428,1.728545297,1,16,-87.76927395,43.46922319,5.104592911,0.971396011674856,0.992677006890337,0.982036509282596
"8675",13671,"WGLBBO_38_13671","WGLBBO_38",13671,1,16,350,173.5563887,2.016635646,1,16,-87.76927395,43.46922319,5.104592911,0.993544730305308,0.992923317980397,0.993234024142852
"8676",13671,"WGLBBO_39_13671","WGLBBO_39",13671,1,16,448,173.5563958,2.581293521,1,16,-87.76927395,43.46922319,5.104592911,0.961845156059841,0.993317316432029,0.977581236245935
"8677",13671,"WGLBBO_5_13671","WGLBBO_5",13671,1,16,176,173.5562968,1.014080176,1,16,-87.76927395,43.46922319,5.104592911,0.981332281782103,0.991823763992667,0.986578022887385
"8678",13671,"WGLBBO_7_13671","WGLBBO_7",13671,1,16,183,173.5562579,1.054413146,1,16,-87.76927395,43.46922319,5.104592911,0.986175609984282,0.991886207122897,0.98903090855359
"8679",13672,"WGLBBO_10_13672","WGLBBO_10",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8680",13672,"WGLBBO_11_13672","WGLBBO_11",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8681",13672,"WGLBBO_13_13672","WGLBBO_13",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8682",13672,"WGLBBO_15_13672","WGLBBO_15",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8683",13672,"WGLBBO_16_13672","WGLBBO_16",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8684",13672,"WGLBBO_20_13672","WGLBBO_20",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8685",13672,"WGLBBO_22_13672","WGLBBO_22",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8686",13672,"WGLBBO_25_13672","WGLBBO_25",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8687",13672,"WGLBBO_28_13672","WGLBBO_28",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8688",13672,"WGLBBO_3_13672","WGLBBO_3",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8689",13672,"WGLBBO_30_13672","WGLBBO_30",13672,1,16,91,177.5976325,0.512394218,1,16,-87.72430785,43.46922319,5.223459821,0.944118648475248,0.990730340256787,0.967424494366018
"8690",13672,"WGLBBO_32_13672","WGLBBO_32",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8691",13672,"WGLBBO_38_13672","WGLBBO_38",13672,1,16,18,177.5976697,0.101352681,1,16,-87.72430785,43.46922319,5.223459821,0.795292420611388,0.988135188895423,0.891713804753406
"8692",13672,"WGLBBO_39_13672","WGLBBO_39",13672,1,16,6,177.597631,0.033784234,1,16,-87.72430785,43.46922319,5.223459821,0.520300266186404,0.986378491025603,0.753339378606003
"8693",13672,"WGLBBO_5_13672","WGLBBO_5",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8694",13672,"WGLBBO_7_13672","WGLBBO_7",13672,1,16,0,177.5976339,0,1,16,-87.72430785,43.46922319,5.223459821,0,0,0
"8695",13673,"WGLBBO_10_13673","WGLBBO_10",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8696",13673,"WGLBBO_11_13673","WGLBBO_11",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8697",13673,"WGLBBO_13_13673","WGLBBO_13",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8698",13673,"WGLBBO_15_13673","WGLBBO_15",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8699",13673,"WGLBBO_16_13673","WGLBBO_16",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8700",13673,"WGLBBO_20_13673","WGLBBO_20",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8701",13673,"WGLBBO_22_13673","WGLBBO_22",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8702",13673,"WGLBBO_25_13673","WGLBBO_25",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8703",13673,"WGLBBO_28_13673","WGLBBO_28",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8704",13673,"WGLBBO_3_13673","WGLBBO_3",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8705",13673,"WGLBBO_30_13673","WGLBBO_30",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8706",13673,"WGLBBO_32_13673","WGLBBO_32",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8707",13673,"WGLBBO_38_13673","WGLBBO_38",13673,1,16,6,175.1650671,0.034253405,1,16,-87.67934174,43.46922319,5.151913633,0.701333316232428,0.986400526969764,0.843866921601096
"8708",13673,"WGLBBO_39_13673","WGLBBO_39",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8709",13673,"WGLBBO_5_13673","WGLBBO_5",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8710",13673,"WGLBBO_7_13673","WGLBBO_7",13673,1,16,0,175.1650635,0,1,16,-87.67934174,43.46922319,5.151913633,0,0,0
"8711",13674,"WGLBBO_10_13674","WGLBBO_10",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8712",13674,"WGLBBO_11_13674","WGLBBO_11",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8713",13674,"WGLBBO_13_13674","WGLBBO_13",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8714",13674,"WGLBBO_15_13674","WGLBBO_15",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8715",13674,"WGLBBO_16_13674","WGLBBO_16",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8716",13674,"WGLBBO_20_13674","WGLBBO_20",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8717",13674,"WGLBBO_22_13674","WGLBBO_22",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8718",13674,"WGLBBO_25_13674","WGLBBO_25",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8719",13674,"WGLBBO_28_13674","WGLBBO_28",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8720",13674,"WGLBBO_3_13674","WGLBBO_3",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8721",13674,"WGLBBO_30_13674","WGLBBO_30",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8722",13674,"WGLBBO_32_13674","WGLBBO_32",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8723",13674,"WGLBBO_38_13674","WGLBBO_38",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8724",13674,"WGLBBO_39_13674","WGLBBO_39",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8725",13674,"WGLBBO_5_13674","WGLBBO_5",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8726",13674,"WGLBBO_7_13674","WGLBBO_7",13674,1,16,0,170.2715867,0,1,16,-87.63437564,43.46922319,5.007987843,0,0,0
"8727",13675,"WGLBBO_10_13675","WGLBBO_10",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8728",13675,"WGLBBO_11_13675","WGLBBO_11",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8729",13675,"WGLBBO_13_13675","WGLBBO_13",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8730",13675,"WGLBBO_15_13675","WGLBBO_15",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8731",13675,"WGLBBO_16_13675","WGLBBO_16",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8732",13675,"WGLBBO_20_13675","WGLBBO_20",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8733",13675,"WGLBBO_22_13675","WGLBBO_22",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8734",13675,"WGLBBO_25_13675","WGLBBO_25",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8735",13675,"WGLBBO_28_13675","WGLBBO_28",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8736",13675,"WGLBBO_3_13675","WGLBBO_3",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8737",13675,"WGLBBO_30_13675","WGLBBO_30",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8738",13675,"WGLBBO_32_13675","WGLBBO_32",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8739",13675,"WGLBBO_38_13675","WGLBBO_38",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8740",13675,"WGLBBO_39_13675","WGLBBO_39",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8741",13675,"WGLBBO_5_13675","WGLBBO_5",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8742",13675,"WGLBBO_7_13675","WGLBBO_7",13675,1,16,0,172.0995462,0,1,16,-87.58940954,43.46922319,5.061751359,0,0,0
"8743",13682,"USGS_1_13682","USGS_1",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8744",13682,"USGS_11_13682","USGS_11",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8745",13682,"USGS_12_13682","USGS_12",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8746",13682,"USGS_14_13682","USGS_14",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8747",13682,"USGS_15_13682","USGS_15",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8748",13682,"USGS_16_13682","USGS_16",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8749",13682,"USGS_4_13682","USGS_4",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8750",13682,"USGS_6_13682","USGS_6",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8751",13682,"USGS_8_13682","USGS_8",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8752",13682,"USGS_9_13682","USGS_9",13682,1,10,0,141.2520187,0,1,10,-87.27464682,43.46922319,4.154471139,0,0,0
"8753",13683,"USGS_1_13683","USGS_1",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8754",13683,"USGS_11_13683","USGS_11",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8755",13683,"USGS_12_13683","USGS_12",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8756",13683,"USGS_14_13683","USGS_14",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8757",13683,"USGS_15_13683","USGS_15",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8758",13683,"USGS_16_13683","USGS_16",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8759",13683,"USGS_4_13683","USGS_4",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8760",13683,"USGS_6_13683","USGS_6",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8761",13683,"USGS_8_13683","USGS_8",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8762",13683,"USGS_9_13683","USGS_9",13683,1,10,0,68.07645145,0,1,10,-87.22968072,43.46922319,2.002248572,0,0,0
"8763",13684,"USGS_1_13684","USGS_1",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8764",13684,"USGS_11_13684","USGS_11",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8765",13684,"USGS_12_13684","USGS_12",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8766",13684,"USGS_14_13684","USGS_14",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8767",13684,"USGS_15_13684","USGS_15",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8768",13684,"USGS_16_13684","USGS_16",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8769",13684,"USGS_4_13684","USGS_4",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8770",13684,"USGS_6_13684","USGS_6",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8771",13684,"USGS_8_13684","USGS_8",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8772",13684,"USGS_9_13684","USGS_9",13684,1,10,0,183.4821297,0,1,10,-87.18471462,43.46922319,5.396533228,0,0,0
"8773",13685,"USGS_1_13685","USGS_1",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8774",13685,"USGS_11_13685","USGS_11",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8775",13685,"USGS_12_13685","USGS_12",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8776",13685,"USGS_14_13685","USGS_14",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8777",13685,"USGS_15_13685","USGS_15",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8778",13685,"USGS_16_13685","USGS_16",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8779",13685,"USGS_4_13685","USGS_4",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8780",13685,"USGS_6_13685","USGS_6",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8781",13685,"USGS_8_13685","USGS_8",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8782",13685,"USGS_9_13685","USGS_9",13685,1,10,0,133.1369002,0,1,10,-87.13974852,43.46922319,3.915791181,0,0,0
"8783",13686,"USGS_1_13686","USGS_1",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8784",13686,"USGS_11_13686","USGS_11",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8785",13686,"USGS_12_13686","USGS_12",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8786",13686,"USGS_14_13686","USGS_14",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8787",13686,"USGS_15_13686","USGS_15",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8788",13686,"USGS_16_13686","USGS_16",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8789",13686,"USGS_4_13686","USGS_4",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8790",13686,"USGS_6_13686","USGS_6",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8791",13686,"USGS_8_13686","USGS_8",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8792",13686,"USGS_9_13686","USGS_9",13686,1,10,0,67.30218318,0,1,10,-87.09478241,43.46922319,1.979475976,0,0,0
"8793",13687,"USGS_1_13687","USGS_1",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8794",13687,"USGS_11_13687","USGS_11",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8795",13687,"USGS_12_13687","USGS_12",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8796",13687,"USGS_14_13687","USGS_14",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8797",13687,"USGS_15_13687","USGS_15",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8798",13687,"USGS_16_13687","USGS_16",13687,1,10,1,193.0223771,0.005180746,1,10,-87.04981631,43.46922319,5.67712961,0.75314879020738,0.983386992147494,0.868267891177437
"8799",13687,"USGS_4_13687","USGS_4",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8800",13687,"USGS_6_13687","USGS_6",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8801",13687,"USGS_8_13687","USGS_8",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8802",13687,"USGS_9_13687","USGS_9",13687,1,10,0,193.0224067,0,1,10,-87.04981631,43.46922319,5.67712961,0,0,0
"8803",13688,"USGS_1_13688","USGS_1",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8804",13688,"USGS_11_13688","USGS_11",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8805",13688,"USGS_12_13688","USGS_12",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8806",13688,"USGS_14_13688","USGS_14",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8807",13688,"USGS_15_13688","USGS_15",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8808",13688,"USGS_16_13688","USGS_16",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8809",13688,"USGS_4_13688","USGS_4",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8810",13688,"USGS_6_13688","USGS_6",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8811",13688,"USGS_8_13688","USGS_8",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8812",13688,"USGS_9_13688","USGS_9",13688,1,10,0,114.9765636,0,1,10,-87.00485021,43.46922319,3.381663635,0,0,0
"8813",13689,"USGS_1_13689","USGS_1",13689,1,10,0,81.26127727,0,1,10,-86.95988411,43.46922319,2.390037567,0,0,0
"8814",13689,"USGS_11_13689","USGS_11",13689,1,10,0,81.26127727,0,1,10,-86.95988411,43.46922319,2.390037567,0,0,0
"8815",13689,"USGS_12_13689","USGS_12",13689,1,10,0,81.26127727,0,1,10,-86.95988411,43.46922319,2.390037567,0,0,0
"8816",13689,"USGS_14_13689","USGS_14",13689,1,10,0,81.26127727,0,1,10,-86.95988411,43.46922319,2.390037567,0,0,0
